vacant;similarity ratio inicial;mean dissatisfaction inicial;mean interratial pears inicial A;mean interratial pears inicial B;mean interratial pears inicial        ;similarity ratio final;mean dissatisfaction final;mean interratial pears final A;mean interratial pears final B;mean interratial pears final;number of iterations
0.01;0.49158249158249157;0.37037037037037035;0.5093803297328028;0.5065008479366874;1.01588117766949;0.5117845117845118;0.3254769921436588;0.5064856711915535;0.4639403150041448;0.9704259861956983;38
0.01;0.5028058361391695;0.36251402918069586;0.4975900198468954;0.4970263381478335;0.9946163579947289;0.547699214365881;0.2839506172839506;0.4666666666666667;0.43507214206437295;0.9017388087310396;54
0.01;0.5095398428731762;0.3501683501683502;0.49049645390070923;0.4896629849900878;0.980159438890797;0.5780022446689114;0.2558922558922559;0.41879350348027844;0.41589861751152074;0.8346921209917992;57
0.01;0.49719416386083054;0.3793490460157127;0.5018418815528478;0.5018418815528478;1.0036837631056956;0.5611672278338945;0.2547699214365881;0.4321911891736251;0.4329391404672628;0.8651303296408879;75
0.01;0.5028058361391695;0.35241301907968575;0.4978723404255319;0.4970263381478335;0.9948986785733653;0.654320987654321;0.1425364758698092;0.3383545770567787;0.33796296296296297;0.6763175400197416;160
0.01;0.49719416386083054;0.3771043771043771;0.5026965654271928;0.5012737050665157;1.0039702704937086;0.5993265993265994;0.2244668911335578;0.4128605769230769;0.38060941828254846;0.7934699952056254;124
0.01;0.5061728395061729;0.3557800224466891;0.4939007092198582;0.4930614556782781;0.9869621648981363;0.5465768799102132;0.27946127946127947;0.4519119351100811;0.4482758620689655;0.9001877971790466;41
0.01;0.4837261503928171;0.41301907968574636;0.5171826185742687;0.5151343705799152;1.032316989154184;0.5757575757575758;0.24242424242424243;0.41905589342600635;0.4176046176046176;0.836660511030624;103
0.01;0.4904601571268238;0.40404040404040403;0.5099375354911981;0.5079185520361991;1.0178560875273972;0.5162738496071829;0.3468013468013468;0.4784370477568741;0.4784370477568741;0.9568740955137482;28
0.01;0.5028058361391695;0.3546576879910213;0.4973080192689147;0.4975900198468954;0.9948980391158101;0.5465768799102132;0.27048260381593714;0.4490326306670517;0.4477397063057875;0.8967723369728392;50
0.01;0.49607182940516276;0.38047138047138046;0.5026935072299404;0.5024086143383395;1.0051021215682798;0.590347923681257;0.20987654320987653;0.404292343387471;0.4031231925968768;0.8074155359843478;110
0.01;0.4983164983164983;0.37485970819304154;0.5011337868480725;0.5011337868480725;1.002267573696145;0.5129068462401796;0.35129068462401797;0.5011976047904192;0.4652584769316287;0.9664560817220479;22
0.01;0.500561167227834;0.3793490460157127;0.49957446808510636;0.49872557349192864;0.998300041577035;0.5140291806958474;0.3389450056116723;0.48191027496382055;0.4802422843957312;0.9621525593595517;19
0.01;0.5016835016835017;0.37373737373737376;0.49829931972789115;0.49829931972789115;0.9965986394557823;0.5342312008978676;0.2962962962962963;0.47471162377994675;0.44920235096557515;0.9239139747455218;50
0.01;0.49270482603815935;0.3872053872053872;0.5073779795686719;0.5062287655719139;1.013606745140586;0.5252525252525253;0.3254769921436588;0.4867520095266448;0.4560669456066946;0.9428189551333395;50
0.01;0.49719416386083054;0.3681257014590348;0.5015558698727015;0.5032642634118649;1.0048201332845665;0.574635241301908;0.24130190796857465;0.42238892094633584;0.42020665901262916;0.8425955799589651;89
0.01;0.5151515151515151;0.33221099887766553;0.4848398979880986;0.4848398979880986;0.9696797959761972;0.5465768799102132;0.2884399551066218;0.4718352513628104;0.4282572842221001;0.9000925355849105;47
0.01;0.49607182940516276;0.36363636363636365;0.5031161473087818;0.5034013605442177;1.0065175078529995;0.5129068462401796;0.3254769921436588;0.4998509687034277;0.4675216057987176;0.9673725745021453;32
0.01;0.49382716049382713;0.37373737373737376;0.5069582504970179;0.5046649703138253;1.011623220810843;0.5140291806958474;0.345679012345679;0.5005988023952096;0.4649610678531702;0.9655598702483799;35
0.01;0.49607182940516276;0.3793490460157127;0.5039727582292849;0.5028312570781427;1.0068040153074276;0.5342312008978676;0.3176206509539843;0.48121430718364894;0.44238739983420833;0.9236017070178573;51
0.01;0.5061728395061729;0.3681257014590348;0.4930614556782781;0.49362064077119366;0.9866820964494718;0.5701459034792368;0.24242424242424243;0.4373704471424341;0.4133781136300028;0.850748560772437;91
0.01;0.5050505050505051;0.35129068462401797;0.49489795918367346;0.49461756373937676;0.9895155229230502;0.5218855218855218;0.31874298540965207;0.4922062350119904;0.45535219079312256;0.947558425805113;31
0.01;0.5095398428731762;0.35129068462401797;0.4900737379466818;0.48951841359773374;0.9795921515444155;0.5263748597081931;0.31200897867564537;0.4832194832194832;0.4551048951048951;0.9383243783243783;32
0.01;0.4826038159371493;0.3984287317620651;0.5171436667611221;0.5171436667611221;1.0342873335222442;0.5028058361391695;0.35914702581369246;0.5187878787878788;0.47110621904237754;0.9898940978302564;36
0.01;0.4983164983164983;0.3793490460157127;0.5009923447689254;0.5007084159818646;1.00170076075079;0.5297418630751964;0.3153759820426487;0.49419670128283444;0.4418350628072092;0.9360317640900436;46
0.01;0.5039281705948373;0.37373737373737376;0.4964478545041205;0.49392140231834886;0.9903692568224693;0.5600448933782267;0.265993265993266;0.4362532523850824;0.43424460431654677;0.8704978567016292;58
0.01;0.49270482603815935;0.3759820426487093;0.5073779795686719;0.5059422750424448;1.0133202546111169;0.5286195286195287;0.30864197530864196;0.4670138888888889;0.4659353348729792;0.9329492237618682;43
0.01;0.48035914702581367;0.42312008978675647;0.5195911413969335;0.5178268251273345;1.037417966524268;0.6318742985409652;0.17059483726150393;0.36350533294897663;0.3618364418938307;0.7253417748428073;143
0.01;0.500561167227834;0.3569023569023569;0.5001418439716312;0.49929198527329366;0.9994338292449249;0.5488215488215489;0.2839506172839506;0.4462521789657176;0.4439306358381503;0.890182814803868;47
0.01;0.5061728395061729;0.3546576879910213;0.49459920409323477;0.4918032786885246;0.9864024827817593;0.5398428731762065;0.287317620650954;0.45423043603811725;0.45423043603811725;0.9084608720762345;33
0.01;0.4769921436588103;0.42424242424242425;0.5228368794326241;0.5219484565278958;1.04478533596052;0.5263748597081931;0.30976430976430974;0.4692463182211955;0.46843470740847504;0.9376810256296706;50
0.01;0.500561167227834;0.3759820426487093;0.5005681818181819;0.4983031674208145;0.9988713492389963;0.5881032547699214;0.24130190796857465;0.4227422742274227;0.3912801999444599;0.8140224741718827;107
0.01;0.5095398428731762;0.35129068462401797;0.49119818285065303;0.48953027730616866;0.9807284601568217;0.622895622895623;0.1829405162738496;0.373048004626952;0.3711162255466053;0.7441642301735573;128
0.01;0.5140291806958474;0.35129068462401797;0.4848398979880986;0.48511482846611853;0.9699547264542172;0.55331088664422;0.2772166105499439;0.44046579330422125;0.4394423467905896;0.8799081400948108;47
0.01;0.49158249158249157;0.39281705948372614;0.5085227272727273;0.5062217194570136;1.0147444467297408;0.5297418630751964;0.3041526374859708;0.4660894660894661;0.46474820143884893;0.930837667528315;40
0.01;0.48709315375982043;0.37037037037037035;0.5134981528843422;0.5108849307322589;1.024383083616601;0.5252525252525253;0.3075196408529742;0.4930513595166163;0.4500827357970215;0.9431340953136378;55
0.01;0.49719416386083054;0.3681257014590348;0.5024113475177305;0.5015576323987538;1.0039689799164844;0.5196408529741863;0.32323232323232326;0.477021524141943;0.4728950403690888;0.9499165645110318;25
0.01;0.4983164983164983;0.40179573512906847;0.5011337868480725;0.5011337868480725;1.002267573696145;0.5510662177328844;0.2716049382716049;0.4429065743944637;0.44341801385681295;0.8863245882512767;63
0.01;0.48597081930415265;0.39169472502805835;0.5133295519001702;0.5127478753541076;1.0260774272542776;0.510662177328844;0.3468013468013468;0.511854103343465;0.4621295279912184;0.9739836313346835;32
0.01;0.5140291806958474;0.3490460157126824;0.48553601815087916;0.484985835694051;0.9705218538449302;0.5600448933782267;0.26374859708193044;0.436046511627907;0.43327556325823224;0.8693220748861392;52
0.01;0.49382716049382713;0.3950617283950617;0.5059625212947189;0.5042444821731749;1.0102070034678938;0.6520763187429854;0.13916947250280584;0.31070021218551075;0.3236501420903063;0.6343503542758171;144
0.01;0.5084175084175084;0.3434343434343434;0.4921897188298779;0.49024045261669025;0.9824301714465682;0.569023569023569;0.23905723905723905;0.44018996734936183;0.41459323455409564;0.8547832019034575;83
0.01;0.49382716049382713;0.38496071829405165;0.5060958321519705;0.5058090110512893;1.0119048432032598;0.5364758698092031;0.30190796857463525;0.48635536688902364;0.4370572207084469;0.9234125875974706;59
0.01;0.4904601571268238;0.3950617283950617;0.5083451202263084;0.5100766392279308;1.018421759454239;0.5162738496071829;0.32098765432098764;0.47961838681699914;0.47878787878787876;0.958406265604878;24
0.01;0.4904601571268238;0.39169472502805835;0.5095089412432586;0.5080667987545995;1.017575739997858;0.5207631874298541;0.3344556677890011;0.49296617779108054;0.45864661654135336;0.951612794332434;46
0.01;0.5028058361391695;0.37485970819304154;0.49758728356514337;0.49617888480045286;0.9937661683655963;0.5207631874298541;0.3333333333333333;0.49743589743589745;0.4551476676787193;0.9525835651146167;31
0.01;0.4994388327721661;0.39169472502805835;0.501562944018187;0.49901046084252193;1.000573404860709;0.5970819304152637;0.21885521885521886;0.3977371627502176;0.3958995090961594;0.793636671846377;99
0.01;0.5039281705948373;0.3602693602693603;0.4974417282546902;0.4946297343131713;0.9920714625678615;0.5274971941638609;0.3164983164983165;0.4906231094978826;0.44707828004410144;0.9377013895419841;48
0.01;0.5072951739618407;0.3479236812570146;0.49221624681573733;0.49333333333333335;0.9855495801490707;0.531986531986532;0.2895622895622896;0.4640787949015064;0.4619377162629758;0.9260165111644822;24
0.01;0.5039281705948373;0.3569023569023569;0.4957410562180579;0.4940577249575552;0.989798781175613;0.6689113355780022;0.122334455667789;0.29226820660891883;0.28856509344314224;0.5808333000520611;154
0.01;0.5061728395061729;0.33221099887766553;0.49362064077119366;0.49334088977047325;0.9869615305416669;0.5555555555555556;0.26823793490460157;0.4548165821652252;0.42609667504889637;0.8809132572141216;64
0.01;0.49270482603815935;0.39169472502805835;0.5076748152359295;0.5048049745618994;1.0124797897978288;0.5084175084175084;0.35802469135802467;0.5108958837772397;0.4652701212789416;0.9761660050561813;30
0.01;0.5028058361391695;0.3872053872053872;0.49617455369793145;0.49617455369793145;0.9923491073958629;0.55331088664422;0.2895622895622896;0.44335260115606934;0.44182027649769584;0.8851728776537652;53
0.01;0.4904601571268238;0.38608305274971944;0.5082152974504249;0.5085034013605442;1.016718698810969;0.5398428731762065;0.2850729517396184;0.4547038327526132;0.45338737695425596;0.9080912097068692;55
0.01;0.5016835016835017;0.35802469135802467;0.49787475205440634;0.49787475205440634;0.9957495041088127;0.6071829405162739;0.22334455667789002;0.3873198847262248;0.3870967741935484;0.7744166589197732;125
0.01;0.4882154882154882;0.40291806958473625;0.5122228538942581;0.509327303561334;1.021550157455592;0.5611672278338945;0.28170594837261503;0.4351718163442102;0.4331704512791032;0.8683422676233135;70
0.01;0.5028058361391695;0.35802469135802467;0.4960362400906002;0.4968803176403857;0.992916557730986;0.5454545454545454;0.26936026936026936;0.45023148148148145;0.4491916859122402;0.8994231673937216;46
0.01;0.49270482603815935;0.38608305274971944;0.5079455164585698;0.5067950169875425;1.0147405334461124;0.5263748597081931;0.31200897867564537;0.4687861271676301;0.4682448036951501;0.9370309308627802;41
0.01;0.494949494949495;0.38271604938271603;0.5052482269503547;0.5043896913055792;1.0096379182559339;0.5095398428731762;0.3400673400673401;0.48622789214265005;0.48398268398268396;0.970210576125334;19
0.01;0.4983164983164983;0.36475869809203143;0.5011337868480725;0.5011337868480725;1.002267573696145;0.5331088664421998;0.29180695847362514;0.46292004634994205;0.46078431372549017;0.9237043600754322;35
0.01;0.5117845117845118;0.3434343434343434;0.4882135756887248;0.4862800565770863;0.9744936322658111;0.5948372615039281;0.21212121212121213;0.41492537313432837;0.3871866295264624;0.8021120026607907;102
0.01;0.49382716049382713;0.39169472502805835;0.5063902300482818;0.5043847241867044;1.0107749542349862;0.5117845117845118;0.34231200897867564;0.48258992805755396;0.4828678376043766;0.9654577656619305;24
0.01;0.510662177328844;0.3479236812570146;0.48907181379506104;0.4876875176903481;0.9767593314854092;0.5757575757575758;0.24130190796857465;0.418848167539267;0.4171494785631518;0.8359976461024188;60
0.01;0.5095398428731762;0.36363636363636365;0.49022939677145283;0.49106382978723406;0.9812932265586869;0.5578002244668911;0.2951739618406285;0.46950092421441775;0.4110032362459547;0.8805041604603725;59
0.01;0.49607182940516276;0.3838383838383838;0.5031161473087818;0.5036868973340897;1.0068030446428715;0.5151515151515151;0.3333333333333333;0.4816314723748915;0.4785858005173901;0.9602172728922815;18
0.01;0.510662177328844;0.36475869809203143;0.4889518413597734;0.4895065229722065;0.9784583643319799;0.5409652076318743;0.3041526374859708;0.48227383863080686;0.4309120699071546;0.9131859085379614;49
0.01;0.489337822671156;0.38159371492704824;0.5094873973378646;0.5100652112276722;1.0195526085655369;0.5230078563411896;0.3153759820426487;0.4722222222222222;0.47113163972286376;0.943353861945086;36
0.01;0.4983164983164983;0.367003367003367;0.5011337868480725;0.5008498583569405;1.001983645205013;0.5454545454545454;0.2850729517396184;0.47428917120387176;0.4298245614035088;0.9041137326073805;59


0.010458971748614503;0.4805819485786336;0.40422780721567314;0.5194105979030887;0.5197051318400907;1.0391157297431795;0.5007933389394172;0.37727928673462824;0.5207764634516227;0.4718329211321792;0.9926093845838018;27
0.010458971748614503;0.5019161939594607;0.370542156614367;0.49759274992919855;0.49843971631205675;0.9960324662412553;0.5883760305028131;0.21783387388844608;0.41956586381207256;0.3940240156380899;0.8135898794501625;113
0.010458971748614503;0.5007933389394172;0.36492788151414934;0.4990082176253896;0.4992911823079104;0.9982993999333001;0.5647960750818989;0.2526423795097957;0.42972350230414746;0.43096476025418834;0.8606882625583359;67
0.010458971748614503;0.5153904541999832;0.34920791123353984;0.48261238337574214;0.48508098891730606;0.9676933722930482;0.5625503650418118;0.27285376987057935;0.4331118173938168;0.4333622434229546;0.8664740608167714;39
0.010458971748614503;0.5075304690596785;0.3671735915542364;0.4917940011318619;0.4931895573212259;0.9849835584530877;0.5434618297010716;0.2896965951712324;0.4497690531177829;0.4508101851851852;0.900579238302968;41
0.010458971748614503;0.494056208819156;0.40535066223571664;0.5048104131295982;0.5065303804656445;1.0113407935952425;0.506407614039635;0.3828935618348459;0.5082261441818726;0.47286390203172834;0.981090046213601;25
0.010458971748614503;0.4929333537991125;0.3784021417546718;0.5060889266496743;0.5069503546099291;1.0130392812596034;0.5636732200618553;0.25713379958996985;0.45072115384615385;0.41505257332595463;0.8657737271721084;99
0.010458971748614503;0.48395051363876423;0.41208779235597787;0.5160102011901389;0.5163028069180606;1.0323130081081995;0.5277418594204621;0.3065394204718855;0.46731932047221425;0.46812806460917217;0.9354473850813865;47
0.010458971748614503;0.5019161939594607;0.36829644657427996;0.4973110670818002;0.49843971631205675;0.9957507833938569;0.5479532497812458;0.28183661003092764;0.44620709547158927;0.44775687409551373;0.893963969567103;48
0.010458971748614503;0.5019161939594607;0.3626821714740623;0.49660249150622876;0.4977298524404086;0.9943323439466374;0.5210047293002009;0.3110308405520596;0.4963985594237695;0.4569060773480663;0.9533046367718359;33
0.010458971748614503;0.5052847590195914;0.36829644657427996;0.4951786727169597;0.49461756373937676;0.9897962364563364;0.5367246995808105;0.3020480003917113;0.47761194029850745;0.4439511653718091;0.9215631056703166;45
0.010458971748614503;0.5007933389394172;0.37727928673462824;0.49787955894826125;0.5004262574595055;0.9983058164077667;0.5928674505829873;0.2066053236880107;0.4214975845410628;0.38542241855328546;0.8069200030943482;119
0.010458971748614503;0.5052847590195914;0.3593136064139317;0.49334842909708465;0.4947487936417826;0.9880972227388672;0.6692215919459478;0.13474260240522437;0.3277553375649163;0.3262492820218265;0.6540046195867428;178
0.010458971748614503;0.48395051363876423;0.38963069195510713;0.5157179269328802;0.516595744680851;1.032313671613731;0.5288647144405056;0.30317085541175487;0.4648945391505345;0.46705370101596516;0.9319482401664997;52
0.010458971748614503;0.5131447441598962;0.34022507107319155;0.4857142857142857;0.48764555523998865;0.9733598409542743;0.632167376284511;0.16842825300653047;0.3607411696583671;0.3611594202898551;0.7219005899482223;126
0.010458971748614503;0.5052847590195914;0.3694193015943235;0.4940577249575552;0.4957410562180579;0.989798781175613;0.5816389003825518;0.2279395690688379;0.4117307136665704;0.4134029590948651;0.8251336727614355;74
0.010458971748614503;0.506407614039635;0.3548221863337575;0.4920814479638009;0.4943181818181818;0.9863996297819827;0.5513218148413764;0.2627480746901875;0.44272806761877004;0.4409288824383164;0.8836569500570864;45
0.010458971748614503;0.4895647887389819;0.3941221120352813;0.5101925254813137;0.5113507377979569;1.0215432632792707;0.5165133092200268;0.32899652087275616;0.47765926780051887;0.4798725745728352;0.9575318423733541;34
0.010458971748614503;0.48844193371893835;0.3907535469751507;0.5107466063348416;0.5130681818181818;1.0238147881530235;0.5108990341198091;0.34022507107319155;0.48480463096960924;0.48368466647415537;0.9684892974437647;21
0.010458971748614503;0.49068764375902546;0.3862621268949765;0.5080576759966073;0.5106564364876386;1.018714112484246;0.5288647144405056;0.2986794353315807;0.4644618508848274;0.4668999708369787;0.931361821721806;44
0.010458971748614503;0.49742477387928663;0.36829644657427996;0.5016968325791855;0.5036910846110164;1.0053879171902018;0.5299875694605493;0.30878513051197254;0.46558704453441296;0.4650491045638359;0.9306361490982489;32
0.010458971748614503;0.48507336865880774;0.3941221120352813;0.5151859210899802;0.513727710161336;1.0289136312513163;0.4929333537991125;0.38064785179475885;0.520715350223547;0.48839809896561365;1.0091134491891607;18
0.010458971748614503;0.49068764375902546;0.39187640199519425;0.5092094077642392;0.5092094077642392;1.0184188155284783;0.5288647144405056;0.3065394204718855;0.4674007534048102;0.46685962373371925;0.9342603771385294;37
0.010458971748614503;0.5120218891398526;0.3458393461734092;0.48699095022624433;0.48920454545454545;0.9761954956807898;0.5647960750818989;0.2515195244897522;0.4573263995105537;0.40791268758526605;0.8652390870958198;70
0.010458971748614503;0.5030390489795044;0.3750335766945412;0.49547511312217196;0.49772727272727274;0.9932023858494448;0.5311104244805928;0.30990798553201604;0.47800413345143195;0.45388281469021585;0.9318869481416479;44
0.010458971748614503;0.4929333537991125;0.37615643171458474;0.5069424766222727;0.5072299404593139;1.0141724170815865;0.5445846847211152;0.26611663975031813;0.45054945054945056;0.44925028835063435;0.8997997389000849;60
0.010458971748614503;0.5108990341198091;0.3671735915542364;0.4894946053378762;0.4878324844368987;0.9773270897747749;0.5558132349215505;0.2908194501912759;0.45508803342285886;0.42538354253835425;0.8804715759612132;61
0.010458971748614503;0.5075304690596785;0.3638050264941058;0.4912181303116147;0.49177538287010775;0.9829935131817225;0.5457075397411587;0.278468044970797;0.45213379469434833;0.45031591039632396;0.9024497050906723;41
0.010458971748614503;0.5007933389394172;0.3694193015943235;0.49943310657596374;0.49943310657596374;0.9988662131519275;0.5243732943603315;0.29643372529149364;0.4704013860814323;0.47121781891813713;0.9416192049995694;31
0.010458971748614503;0.48395051363876423;0.414333502396065;0.5161473087818697;0.5167328417470222;1.0328801505288918;0.5052847590195914;0.36043646143397523;0.48959537572254336;0.4898785425101215;0.9794739182326648;24
0.010458971748614503;0.494056208819156;0.3907535469751507;0.504099519366695;0.5066780335322535;1.0107775528989484;0.5603046550017247;0.26948520481044874;0.44934445768772346;0.42099385817978785;0.8703383158675113;95
0.010458971748614503;0.5030390489795044;0.3739107216744976;0.49547511312217196;0.49772727272727274;0.9932023858494448;0.5490761048012893;0.2908194501912759;0.4465879642959977;0.44761904761904764;0.8942070119150454;43
0.010458971748614503;0.5108990341198091;0.3458393461734092;0.48770144189991516;0.49019607843137253;0.9778975203312876;0.5243732943603315;0.30990798553201604;0.48301329394387;0.4606931530008453;0.9437064469447153;26
0.010458971748614503;0.47609052849845945;0.414333502396065;0.5220588235294118;0.5244318181818182;1.0464906417112299;0.5052847590195914;0.36043646143397523;0.523838818824977;0.46239478685853924;0.9862336056835161;41
0.010458971748614503;0.5075304690596785;0.3570678963738446;0.4912181303116147;0.49177538287010775;0.9829935131817225;0.5636732200618553;0.26948520481044874;0.43194925028835063;0.43244803695150114;0.8643972872398518;57
0.010458971748614503;0.5019161939594607;0.3626821714740623;0.49759274992919855;0.49843971631205675;0.9960324662412553;0.5659189301019424;0.2672394947703617;0.4298850574712644;0.43112391930835736;0.8610089767796217;70
0.010458971748614503;0.5131447441598962;0.3379793610331045;0.4876595744680851;0.4868309260832625;0.9744905005513476;0.5939903056030308;0.21221959878822838;0.4163679808841099;0.38786867000556485;0.8042366508896748;96
0.010458971748614503;0.4985476288993302;0.385139271874933;0.5011337868480725;0.5011337868480725;1.002267573696145;0.5131447441598962;0.3548221863337575;0.5024009603841537;0.46371191135734074;0.9661128717414944;30
0.010458971748614503;0.4985476288993302;0.3671735915542364;0.5001415227851684;0.5015611694578485;1.001702692243017;0.5524446698614199;0.28071375501088414;0.46221017765733213;0.42391604529135596;0.8861262229486881;82
0.010458971748614503;0.5120218891398526;0.3514536212736269;0.48655533540900087;0.48793641782571673;0.9744917532347176;0.569287495162073;0.2492738144496651;0.453768690875801;0.40462585034013604;0.8583945412159371;81
0.010458971748614503;0.4895647887389819;0.38850783693506363;0.5094659508335688;0.5123614663256607;1.0218274171592294;0.5221275843202444;0.3301193758927997;0.4745323741007194;0.4742594190394018;0.9487917931401212;34
