vacant;similarity ratio inicial;mean dissatisfaction inicial;mean interratial pears inicial;similarity ratio final;mean dissatisfaction final;mean interratial pears final;number of iterations
0.1566927374301676;0.4223944549322999;0.36;0.6003;0.734225875776636;0.0;0.7543;962
0.1566927374301676;0.42197397755588306;0.3548;0.602;0.7383092057121585;0.0;0.7584;947
0.1566927374301676;0.418349217527299;0.3672;0.5975;0.7223454204995367;0.0;0.7486;887
0.1566927374301676;0.4224587391418536;0.3532;0.5996;0.7323615971103214;0.0;0.7635;930
0.1566927374301676;0.42981729344802927;0.3472;0.6019;0.7349211182084289;0.0;0.7519;917
0.1566927374301676;0.4209387379485311;0.3672;0.5973;0.7555625176586862;0.0;0.7696;1001
0.1566927374301676;0.4158506494499762;0.3628;0.5968;0.7313677874079454;0.0;0.7504;971
0.1566927374301676;0.42562968425515735;0.3528;0.5999;0.7282511226863315;0.0;0.7466;908
0.1566927374301676;0.42291968690194326;0.3512;0.597;0.7330773031630291;0.0;0.7426;915
0.1566927374301676;0.42022254499334194;0.356;0.5964;0.7423125374691711;0.0;0.7535;954
0.1566927374301676;0.4194544595690355;0.3536;0.5993;0.7448934777071418;0.0;0.7605;942
0.1566927374301676;0.407565426002705;0.388;0.5947;0.7402068307288038;0.0;0.7476;1002
0.1566927374301676;0.41852445549314043;0.358;0.602;0.7483139558299597;0.0;0.7539;997
0.1566927374301676;0.4229673075013674;0.3512;0.6003;0.745239194669043;0.0;0.7583;941
0.1566927374301676;0.42226302483132877;0.3492;0.5978;0.7327906414188733;0.0;0.7508;909
0.1566927374301676;0.41958493114115647;0.3588;0.5991;0.7499758563844056;0.0;0.7559;998
0.1566927374301676;0.41347065776352504;0.374;0.5968;0.7346349288644335;0.0;0.7545;935
0.1566927374301676;0.4190220783554616;0.3592;0.5983;0.7377777728056519;0.0;0.7469;942
0.1566927374301676;0.41795874133035943;0.3644;0.5985;0.7398853921299122;0.0;0.753;895
0.1566927374301676;0.4191439794498186;0.358;0.5988;0.7290039783731692;0.0;0.7568;951
0.1566927374301676;0.4255144463562157;0.3448;0.6023;0.7412330134674199;0.0;0.7576;918
0.1566927374301676;0.42196778332930496;0.348;0.6001;0.7306444566849545;0.0;0.7534;941
0.1566927374301676;0.4224692111103239;0.3468;0.6015;0.7409372951977845;0.0;0.7564;938
0.1566927374301676;0.41759255039241655;0.3652;0.5971;0.7497663323142789;0.0;0.7642;993
0.1566927374301676;0.4192135057749254;0.3588;0.6001;0.736963015538189;0.0;0.7489;949
0.1566927374301676;0.4272025443555158;0.3516;0.601;0.736978734527345;0.0;0.748;922
0.1566927374301676;0.4207892130929384;0.3576;0.5998;0.7245392244757313;0.0;0.7465;951
0.1566927374301676;0.4221944524184227;0.3524;0.6009;0.730711123671468;0.0;0.7437;966
0.1566927374301676;0.4149735108541281;0.3608;0.5961;0.7286430241638968;0.0;0.7477;949
0.1566927374301676;0.41881636226513635;0.3632;0.5991;0.7161716164138988;0.0;0.7475;924
0.1566927374301676;0.4238987368495602;0.3548;0.5976;0.7526925120068582;0.0;0.7504;1006
0.1566927374301676;0.43083586520716255;0.3352;0.6046;0.7350182541230148;0.0;0.7495;868
0.1566927374301676;0.42489682991721156;0.3452;0.6013;0.7329906411315702;0.0;0.7524;871
0.1566927374301676;0.41608208200648733;0.3692;0.5969;0.7445515779519787;0.0;0.7591;970
0.1566927374301676;0.4214949272689795;0.3524;0.5995;0.7333320698373552;0.0;0.7481;922
0.1566927374301676;0.4288415842260544;0.3448;0.6019;0.7263435137004984;0.0;0.7466;920
0.1566927374301676;0.42166302209245476;0.3532;0.5983;0.7366220610182838;0.0;0.7475;933
0.1566927374301676;0.4215235027027542;0.3508;0.5985;0.7351515944670256;0.0;0.7511;904
0.1566927374301676;0.42104064459874424;0.3588;0.598;0.7293601668666262;0.0;0.7532;898
0.1566927374301676;0.41327875091494;0.3752;0.596;0.7388992031097434;0.0;0.7482;969
0.1566927374301676;0.42519397125002467;0.336;0.601;0.7263725534023447;0.0;0.7394;910
0.1566927374301676;0.42822587207218155;0.3488;0.6038;0.7381020619134335;0.0;0.7533;929
0.1566927374301676;0.4150963671987822;0.3652;0.5981;0.7455582451128533;0.0;0.7641;980
0.1566927374301676;0.4155639854240939;0.3668;0.5967;0.7412311047668256;0.0;0.7532;954
0.1566927374301676;0.418744457435678;0.3568;0.5973;0.7294411218799403;0.0;0.7482;929
0.1566927374301676;0.42959824972442595;0.3368;0.6021;0.7318873118535063;0.0;0.7493;928
0.1566927374301676;0.4204820713279434;0.354;0.6002;0.7308377883637733;0.0;0.7522;899
0.1566927374301676;0.42194540665939984;0.3488;0.6001;0.7229763700896464;0.0;0.7414;922
0.1566927374301676;0.4243134963051091;0.3464;0.6011;0.741836816123434;0.0;0.7568;928
0.1566927374301676;0.4190216011493536;0.3548;0.6019;0.7346239742791865;0.0;0.7468;903
0.1566927374301676;0.4167801752995292;0.3584;0.5976;0.731885880683216;0.0;0.7493;954
0.1566927374301676;0.43295205125762276;0.3384;0.6059;0.7326654018306173;0.0;0.7576;898
0.1566927374301676;0.42547730592045974;0.3436;0.6013;0.7358682534097168;0.0;0.7524;904
0.1566927374301676;0.4188173119749793;0.37;0.597;0.7489763319536091;0.0;0.7575;963
0.1566927374301676;0.42162350004998933;0.36;0.6;0.7271544542008939;0.0;0.7485;911
0.1566927374301676;0.43300967335311086;0.326;0.6015;0.7490787128710431;0.0;0.7627;903
0.1566927374301676;0.4159049380384471;0.3728;0.5967;0.7368853983560827;0.0;0.7624;950
0.1566927374301676;0.42747396640234075;0.3404;0.6024;0.7525444238973292;0.0;0.7682;956
0.1566927374301676;0.41560541201519435;0.3504;0.5967;0.7410849199880687;0.0;0.7482;933
0.1566927374301676;0.42262397747076513;0.3456;0.6001;0.7322135030488153;0.0;0.7478;907
0.1566927374301676;0.41955254867242076;0.3596;0.5991;0.7225273159334472;0.0;0.7502;924
0.1566927374301676;0.42108159228890873;0.3656;0.6017;0.7344125520556407;0.0;0.7581;943


0.1617150837988827;0.40577161775547865;0.3716;0.5868;0.7324230113785152;0.0;0.7523;991
0.1617150837988827;0.41643731297147385;0.36;0.598;0.7182177954851342;0.0;0.7386;891
0.1617150837988827;0.42014397505774825;0.3396;0.5928;0.7189520801886149;0.0;0.7382;884
0.1617150837988827;0.4209425471053039;0.3536;0.5971;0.7334687295721557;0.0;0.746;920
0.1617150837988827;0.41796398014392655;0.3468;0.5963;0.7162201823029424;0.0;0.7405;898
0.1617150837988827;0.41540207940457813;0.3656;0.5905;0.7324277757228997;0.0;0.7436;966
0.1617150837988827;0.4208773112482073;0.3448;0.5967;0.7240249351274913;0.0;0.7358;906
0.1617150837988827;0.43048395734643224;0.3272;0.5982;0.7350792007866571;0.0;0.7424;901
0.1617150837988827;0.41260303511718766;0.3668;0.5922;0.7370234916639441;0.0;0.7509;941
0.1617150837988827;0.42271254121869106;0.3452;0.5955;0.7406639623138721;0.0;0.7523;931
0.1617150837988827;0.4160777898547232;0.3576;0.5944;0.7481115633947149;0.0;0.7562;961
0.1617150837988827;0.425275873173172;0.346;0.5977;0.7314754038036381;0.0;0.7478;922
0.1617150837988827;0.41651207653518313;0.3628;0.5949;0.715804941410352;0.0;0.7346;906
0.1617150837988827;0.42378635029677936;0.348;0.5968;0.7267177795692921;0.0;0.7393;914
0.1617150837988827;0.4132568467515264;0.368;0.5931;0.7276082643812588;0.0;0.7441;892
0.1617150837988827;0.41056017836610936;0.3692;0.594;0.7276420807524083;0.0;0.7404;954
0.1617150837988827;0.4238901590892727;0.3396;0.5994;0.7206025582091855;0.0;0.7365;911
0.1617150837988827;0.41250922917828176;0.3596;0.5923;0.7282268229869009;0.0;0.742;941
0.1617150837988827;0.40920827894623735;0.3764;0.5897;0.7418153849784416;0.0;0.754;1003
0.1617150837988827;0.4242949222880226;0.3476;0.5959;0.7306773084058488;0.0;0.7494;889
0.1617150837988827;0.41194208171982216;0.3776;0.5896;0.7266373092275262;0.0;0.7463;971
0.1617150837988827;0.4207463507283739;0.3452;0.5933;0.7368096798396859;0.0;0.7457;977
0.1617150837988827;0.4200149259793725;0.3544;0.5951;0.7282654028087789;0.0;0.7439;875
0.1617150837988827;0.4163877952142628;0.3512;0.5935;0.7273934931384674;0.0;0.7507;900
0.1617150837988827;0.41700159785642416;0.3696;0.5931;0.7338825389654793;0.0;0.7474;948
0.1617150837988827;0.4149287445873682;0.3608;0.5934;0.7255092207013971;0.0;0.742;909
0.1617150837988827;0.41155589309805785;0.3604;0.5902;0.7333111119183175;0.0;0.7515;928
0.1617150837988827;0.4199701688923469;0.3484;0.5945;0.7281392150682077;0.0;0.746;887
0.1617150837988827;0.4168487422933979;0.356;0.5944;0.7493153732618036;0.0;0.7468;930
0.1617150837988827;0.4179173129158394;0.3496;0.5949;0.7368782489406948;0.0;0.7538;939
0.1617150837988827;0.4197730267004068;0.356;0.5953;0.7314268274686113;0.0;0.745;961
0.1617150837988827;0.41190827237602046;0.372;0.5905;0.7397587281439173;0.0;0.7493;1085
0.1617150837988827;0.4185039778397279;0.35;0.5943;0.7203978006108024;0.0;0.7401;933
0.1617150837988827;0.4159354132045739;0.36;0.5953;0.7117487561982373;0.0;0.7373;860
0.1617150837988827;0.4167754121408495;0.3572;0.5937;0.7253920699737051;0.0;0.7482;922
0.1617150837988827;0.41845635710101997;0.3556;0.5951;0.7380449163482296;0.0;0.7439;959
0.1617150837988827;0.41652921881886523;0.3484;0.5932;0.7239473140390631;0.0;0.7404;902
0.1617150837988827;0.418665881903281;0.352;0.5958;0.7234782722291387;0.0;0.7446;883
0.1617150837988827;0.4202873093296089;0.3428;0.5972;0.7306144466737573;0.0;0.7466;899
0.1617150837988827;0.4142987485205693;0.3616;0.5911;0.7343582498620593;0.0;0.7468;936
0.1617150837988827;0.41994682926860094;0.3576;0.5956;0.7295534946930556;0.0;0.7453;935
0.1617150837988827;0.4094478053585056;0.3668;0.5924;0.7357544409822537;0.0;0.748;973
0.1617150837988827;0.4160401691204101;0.3572;0.593;0.7283749234646306;0.0;0.7432;935
0.1617150837988827;0.4125849358058258;0.3628;0.5923;0.7239406463908895;0.0;0.7423;935
0.1617150837988827;0.41284731929571244;0.3596;0.5929;0.7470591889976841;0.0;0.756;960
0.1617150837988827;0.4216834973045792;0.3448;0.5943;0.7269006451653287;0.0;0.7506;934
0.1617150837988827;0.42073349747025984;0.3524;0.594;0.7247201624422817;0.0;0.7377;898
0.1617150837988827;0.4204982605990091;0.3536;0.5954;0.7369730179012943;0.0;0.7514;950
0.1617150837988827;0.41691064693988517;0.3604;0.5947;0.7395944375343954;0.0;0.7479;964
0.1617150837988827;0.4227782547251356;0.3424;0.598;0.7258420791226655;0.0;0.744;880
0.1617150837988827;0.41957540695990664;0.3576;0.5971;0.7181606559040489;0.0;0.7436;889
0.1617150837988827;0.41818635916461955;0.3472;0.5942;0.7404039566624783;0.0;0.7507;944
0.1617150837988827;0.41777873957606415;0.3596;0.5911;0.7352287323434105;0.0;0.7542;925
0.1617150837988827;0.41669826628391504;0.362;0.5965;0.7359782483176887;0.0;0.7446;957
0.1617150837988827;0.4150801721550868;0.3656;0.5916;0.7433844319970674;0.0;0.7445;988
0.1617150837988827;0.4082544638440444;0.3684;0.5911;0.73257968400306;0.0;0.7471;987
0.1617150837988827;0.4273611071593004;0.3352;0.5998;0.7367625380015025;0.0;0.7468;920
0.1617150837988827;0.41565779305502776;0.3672;0.5921;0.7303944444597973;0.0;0.7462;951
0.1617150837988827;0.42132825946221875;0.3536;0.5972;0.7338211101449464;0.0;0.7426;992
0.1617150837988827;0.42121587848959996;0.3492;0.5964;0.724935408309841;0.0;0.7426;947
0.1617150837988827;0.4180892150647526;0.354;0.5945;0.7273596873228242;0.0;0.7369;916
0.1617150837988827;0.4133796973446211;0.376;0.5906;0.7420568074509126;0.0;0.7507;994
0.1617150837988827;0.42472349011427757;0.3472;0.596;0.7228792178179767;0.0;0.7429;882
0.1617150837988827;0.4171049339447796;0.3552;0.5943;0.7322044441264948;0.0;0.7429;921
0.1617150837988827;0.41568016881739805;0.3504;0.5963;0.7390668108942019;0.0;0.7466;990
0.1617150837988827;0.41427493611530697;0.3648;0.5909;0.7471963247370365;0.0;0.7611;970
0.1617150837988827;0.414678746744699;0.3592;0.5928;0.7289930176736229;0.0;0.746;959
0.1617150837988827;0.4303758615950226;0.332;0.5996;0.7263830281080759;0.0;0.7431;925
0.1617150837988827;0.41370350822726576;0.3672;0.5928;0.7277425456542069;0.0;0.7486;903
0.1617150837988827;0.41786445746867573;0.3504;0.5941;0.7358253858602568;0.0;0.7546;968
0.1617150837988827;0.4106244659256591;0.3796;0.5904;0.7307758706943069;0.0;0.7549;962
0.1617150837988827;0.41789636242853667;0.3536;0.5943;0.7338301621240202;0.0;0.7535;945
0.1617150837988827;0.4182254078394656;0.3496;0.5956;0.7278306378730242;0.0;0.7491;907
0.1617150837988827;0.41492208088442184;0.3628;0.5948;0.7293044468046759;0.0;0.7472;922
0.1617150837988827;0.418551593960997;0.358;0.5955;0.7254811260669685;0.0;0.7404;928
0.1617150837988827;0.4269530128055167;0.3392;0.6;0.7397010993742543;0.0;0.7494;918
0.1617150837988827;0.4155277923818986;0.3632;0.5921;0.746430613264713;0.0;0.7598;984
0.1617150837988827;0.42288396927776045;0.3368;0.5958;0.7206511301406685;0.0;0.7465;909
0.1617150837988827;0.41585969889928676;0.3648;0.5929;0.7294520704655917;0.0;0.739;938
0.1617150837988827;0.4206534964635979;0.3476;0.5956;0.7319215892451011;0.0;0.7454;927
0.1617150837988827;0.4083378021938283;0.3772;0.5899;0.7238454096491564;0.0;0.7398;947
0.1617150837988827;0.4226877789151005;0.3464;0.598;0.7302992103815462;0.0;0.744;920
0.1617150837988827;0.42333063283999106;0.3472;0.5977;0.7339568236215164;0.0;0.752;926
0.1617150837988827;0.41521350820705777;0.3612;0.5929;0.7359792036517149;0.0;0.7467;956
0.1617150837988827;0.4151125522690694;0.3664;0.5939;0.7334787334761406;0.0;0.7503;909
0.1617150837988827;0.4240211143051661;0.3432;0.598;0.7174316058752825;0.0;0.735;878
0.1617150837988827;0.41894587881114176;0.3464;0.5936;0.7341549203669088;0.0;0.7531;973
0.1617150837988827;0.43203586189445875;0.3368;0.5998;0.7347306337428515;0.0;0.7512;912
0.1617150837988827;0.41424017616444114;0.3644;0.5954;0.7432125245136488;0.0;0.7486;964
0.1617150837988827;0.42114016221407835;0.3484;0.5957;0.7288987364405157;0.0;0.7392;906
0.1617150837988827;0.4156016028258522;0.3608;0.5927;0.7288811181761209;0.0;0.7488;965
0.1617150837988827;0.41207875118159554;0.3648;0.5926;0.7391501437114661;0.0;0.7584;953
0.1617150837988827;0.4240044490859112;0.3476;0.5965;0.7187573200791764;0.0;0.7412;866
0.1617150837988827;0.4213458796337565;0.3516;0.5958;0.7177530361202569;0.0;0.7425;891
0.1617150837988827;0.4205330214451018;0.3488;0.5969;0.7272296946266347;0.0;0.7377;923
0.1617150837988827;0.4143577955641478;0.3704;0.5922;0.7355230138741324;0.0;0.7475;944
0.1617150837988827;0.4147035038681479;0.3676;0.5935;0.7204068415808104;0.0;0.7384;951
0.1617150837988827;0.41998968862800046;0.3516;0.5939;0.7267435017501448;0.0;0.7414;916
0.1617150837988827;0.42913776828476;0.3448;0.6;0.7384587234356219;0.0;0.7407;923
0.1617150837988827;0.42787396644795483;0.3356;0.598;0.7315082534336809;0.0;0.7482;924


0.1667374301675978;0.41239017579955345;0.3572;0.5884;0.7347930090902831;0.0;0.7488;977
0.1667374301675978;0.42237301118972664;0.3412;0.5933;0.7240368248424776;0.0;0.739;900
0.1667374301675978;0.4127925535527057;0.3556;0.5877;0.7380553763778438;0.0;0.7431;936
0.1667374301675978;0.4175577848935336;0.3488;0.5913;0.7282953912382906;0.0;0.7343;930
0.1667374301675978;0.4214415885141232;0.336;0.5919;0.7223915950711607;0.0;0.7312;948
0.1667374301675978;0.41666111786523863;0.3608;0.5908;0.7305953967545185;0.0;0.7432;980
0.1667374301675978;0.4117768460293821;0.3584;0.5878;0.7161739873035637;0.0;0.7311;901
0.1667374301675978;0.41314636390690174;0.3448;0.5898;0.7146763725015423;0.0;0.7388;913
0.1667374301675978;0.41734873694062624;0.3476;0.5899;0.7158901812031957;0.0;0.7355;890
0.1667374301675978;0.4099416070775929;0.3676;0.5882;0.7255473046874897;0.0;0.7376;936
0.1667374301675978;0.4191739734407982;0.35;0.5896;0.720877310530854;0.0;0.7333;879
0.1667374301675978;0.4083587515128621;0.3732;0.5853;0.7296553991210257;0.0;0.746;992
0.1667374301675978;0.41983969030119217;0.3536;0.5915;0.7302196765849837;0.0;0.7492;941
0.1667374301675978;0.43080966935151643;0.3184;0.5967;0.7186992249775429;0.0;0.7395;872
0.1667374301675978;0.4148149314864975;0.3524;0.5914;0.7239639711404727;0.0;0.7425;912
0.1667374301675978;0.4211187318496417;0.3384;0.5916;0.7207354093681584;0.0;0.7332;883
0.1667374301675978;0.41602064503435804;0.344;0.5887;0.7160625561459442;0.0;0.7366;868
0.1667374301675978;0.42102730539325867;0.3344;0.5925;0.7289654001932918;0.0;0.7403;924
0.1667374301675978;0.41819111730623065;0.3504;0.5918;0.734795870280071;0.0;0.7432;966
0.1667374301675978;0.41348445767074665;0.3668;0.5881;0.718263034968692;0.0;0.7375;932
0.1667374301675978;0.41285350746038496;0.3728;0.5908;0.7085468568523534;0.0;0.7326;881
0.1667374301675978;0.41321398429370365;0.3476;0.5888;0.7213544549596171;0.0;0.74;901
0.1667374301675978;0.40712875424448736;0.3616;0.5866;0.7388753890945335;0.0;0.7505;968
0.1667374301675978;0.4171101683988535;0.3532;0.5903;0.7137682723965814;0.0;0.7366;920
0.1667374301675978;0.42302063797046996;0.3424;0.5937;0.7295044399126238;0.0;0.7445;844
0.1667374301675978;0.4166011168713556;0.3412;0.5922;0.7293777758441214;0.0;0.7449;916
0.1667374301675978;0.4171011223721249;0.3508;0.5895;0.7140658935720028;0.0;0.7314;925
0.1667374301675978;0.4208068255148664;0.33;0.5912;0.7306677761444671;0.0;0.7382;890
0.1667374301675978;0.4217092058263457;0.3556;0.5927;0.7291906350474483;0.0;0.7443;951
0.1667374301675978;0.4077035173498549;0.3684;0.588;0.7435829964331245;0.0;0.7608;1013
0.1667374301675978;0.4218968302481344;0.3416;0.5935;0.7331006239638004;0.0;0.7429;943
0.1667374301675978;0.4235320620888415;0.3452;0.5934;0.7196582650866327;0.0;0.734;906
0.1667374301675978;0.424003967245684;0.334;0.594;0.7320949180206459;0.0;0.7428;935
0.1667374301675978;0.4145682659960935;0.3496;0.5929;0.7357834819705564;0.0;0.7395;940
0.1667374301675978;0.41539826907516497;0.3548;0.5886;0.7303906295752447;0.0;0.744;931
0.1667374301675978;0.4197306392673461;0.354;0.593;0.7247758747486609;0.0;0.7322;905
0.1667374301675978;0.4154368380673357;0.3508;0.5883;0.7290501526221644;0.0;0.7386;951
0.1667374301675978;0.41018017745109736;0.358;0.5885;0.7432649058772873;0.0;0.7495;996
0.1667374301675978;0.4140120774903333;0.3448;0.5886;0.7194335074735031;0.0;0.7314;893
0.1667374301675978;0.4149911274629171;0.3472;0.5908;0.7329520623108311;0.0;0.7533;917
0.1667374301675978;0.41908063829849823;0.3524;0.5914;0.7336863492206461;0.0;0.7449;869
0.1667374301675978;0.41271017638177016;0.3632;0.5887;0.7353006214042712;0.0;0.7486;944
0.1667374301675978;0.4171963566154467;0.3552;0.5902;0.7354039631267265;0.0;0.7433;946
0.1667374301675978;0.4209025406293571;0.3464;0.5932;0.7305306291131001;0.0;0.7305;901
0.1667374301675978;0.41769683194894314;0.3464;0.5877;0.7332415818531123;0.0;0.7453;945
0.1667374301675978;0.413452077412319;0.36;0.5905;0.7181325518486066;0.0;0.7384;917
0.1667374301675978;0.42605110397554036;0.3268;0.5937;0.7109530447376851;0.0;0.7297;887
0.1667374301675978;0.4205896825383252;0.3456;0.5923;0.7320777768825919;0.0;0.7441;928
0.1667374301675978;0.4104320841542846;0.3692;0.5898;0.7247296884048291;0.0;0.7395;987
0.1667374301675978;0.4217892099742695;0.3412;0.5926;0.7281568192437557;0.0;0.7423;910
0.1667374301675978;0.40725923154158017;0.3776;0.5883;0.7219082663629961;0.0;0.7455;1028
0.1667374301675978;0.4143977913285974;0.3528;0.5903;0.7198092090070105;0.0;0.7431;929
0.1667374301675978;0.41866016565222236;0.3496;0.5885;0.7288092110716423;0.0;0.7457;946
0.1667374301675978;0.41853826080907075;0.334;0.5936;0.7166316035705143;0.0;0.7236;904
0.1667374301675978;0.4138701750629601;0.3632;0.5901;0.7216130228034471;0.0;0.7381;893
0.1667374301675978;0.4215677747610533;0.3516;0.594;0.7281682532811368;0.0;0.7497;932
0.1667374301675978;0.42151444482286576;0.3464;0.5942;0.7279696875430774;0.0;0.7418;901
0.1667374301675978;0.41893730708655275;0.3488;0.5926;0.7171668463377612;0.0;0.73;902
0.1667374301675978;0.4081806586667124;0.3672;0.587;0.7429049061425234;0.0;0.7409;958
0.1667374301675978;0.41664540540184564;0.3504;0.5924;0.7150201766608889;0.0;0.7347;910
0.1667374301675978;0.4119768437643059;0.37;0.5896;0.7230168324907746;0.0;0.7447;946
0.1667374301675978;0.4229268260776299;0.3344;0.593;0.7209954109648208;0.0;0.7394;891
0.1667374301675978;0.41464731605125627;0.354;0.5887;0.7213754101905362;0.0;0.7348;945
0.1667374301675978;0.41001922635412286;0.3656;0.5869;0.7260930205823358;0.0;0.741;977
0.1667374301675978;0.4175996904272342;0.3428;0.5889;0.7307668260997064;0.0;0.7386;935
0.1667374301675978;0.4231492054356322;0.3388;0.5916;0.7296349184303379;0.0;0.7381;924
0.1667374301675978;0.42339777876114587;0.3392;0.5924;0.7250725474293065;0.0;0.7389;888
0.1667374301675978;0.40717065898890625;0.3784;0.5871;0.7359539587781329;0.0;0.7449;996
0.1667374301675978;0.4225206371891277;0.3384;0.5926;0.7402491938793806;0.0;0.7411;928
0.1667374301675978;0.41649636031543424;0.3512;0.59;0.7355263448759845;0.0;0.751;903
0.1667374301675978;0.42285729830212987;0.3396;0.5939;0.7245377844403722;0.0;0.7382;849
0.1667374301675978;0.4152930260171563;0.3528;0.5899;0.7193725548173987;0.0;0.7343;865
0.1667374301675978;0.415350171343448;0.3652;0.592;0.7430015734430354;0.0;0.749;932
0.1667374301675978;0.4116401791100601;0.3576;0.5885;0.7239511150720508;0.0;0.735;925
0.1667374301675978;0.4093349406936969;0.3732;0.588;0.727527304002886;0.0;0.7384;982
0.1667374301675978;0.4216173021309298;0.34;0.5911;0.7237639741118963;0.0;0.7345;888
0.1667374301675978;0.41588350256329804;0.3608;0.5896;0.7358672867173757;0.0;0.7523;959
0.1667374301675978;0.41935587900204574;0.3468;0.5925;0.7134773206375907;0.0;0.737;891
0.1667374301675978;0.4183039752805986;0.346;0.592;0.7294392072079064;0.0;0.7435;902
0.1667374301675978;0.40628351948508445;0.378;0.5872;0.7282377767419758;0.0;0.7408;955
0.1667374301675978;0.4183673091969844;0.3488;0.5905;0.718520172130727;0.0;0.7346;906
0.1667374301675978;0.4193820701568848;0.3424;0.5912;0.7475558449581449;0.0;0.7461;933
0.1667374301675978;0.4107920839743567;0.3644;0.5889;0.7298501560872239;0.0;0.7384;933
0.1667374301675978;0.4153620751341794;0.3576;0.5914;0.7225792149759044;0.0;0.7384;943
0.1667374301675978;0.411821603372359;0.3536;0.5883;0.7228806442969941;0.0;0.741;912
0.1667374301675978;0.4265406303408081;0.342;0.5913;0.7337330108682201;0.0;0.7425;903
0.1667374301675978;0.41770397467147397;0.34;0.5908;0.7336615823992232;0.0;0.7518;926
0.1667374301675978;0.4072644689019628;0.3768;0.5866;0.7178525498352072;0.0;0.7425;945
0.1667374301675978;0.41887730833432707;0.3496;0.5929;0.7230873163272794;0.0;0.7281;914
0.1667374301675978;0.4230006328501764;0.3364;0.5944;0.7355382416596024;0.0;0.7405;916
0.1667374301675978;0.41242779262276297;0.358;0.5897;0.7322092005169228;0.0;0.7422;948
0.1667374301675978;0.425123486905939;0.3312;0.5937;0.7119706615358105;0.0;0.7314;867
0.1667374301675978;0.40981398751196446;0.362;0.587;0.7230187360148178;0.0;0.7412;911
0.1667374301675978;0.4231501588906956;0.3412;0.594;0.7276982551205395;0.0;0.742;867
0.1667374301675978;0.41540017105634885;0.352;0.5881;0.7296244436932371;0.0;0.7459;910
0.1667374301675978;0.4102425569076664;0.3668;0.5883;0.7289958741082485;0.0;0.7398;992
0.1667374301675978;0.42565967595765924;0.3428;0.5958;0.726713499334538;0.0;0.7395;902
0.1667374301675978;0.4102863664400037;0.362;0.5869;0.7312830124942137;0.0;0.7362;974
0.1667374301675978;0.4204796868553406;0.3432;0.5909;0.7204739842674469;0.0;0.7358;895
0.1667374301675978;0.41564969304845856;0.3444;0.5916;0.7262744511390542;0.0;0.7346;912


0.17175977653631286;0.4182187329436716;0.3356;0.5869;0.7322815735441746;0.0;0.748;963
0.17175977653631286;0.41909111241059;0.3448;0.586;0.7264101551604767;0.0;0.7291;935
0.17175977653631286;0.40574208694915515;0.3732;0.5821;0.7275830113346821;0.0;0.7321;948
0.17175977653631286;0.40892922471011206;0.3632;0.5804;0.7227892037438274;0.0;0.7479;952
0.17175977653631286;0.41604873809338705;0.3496;0.5856;0.7288487220070112;0.0;0.728;926
0.17175977653631286;0.4098244591685127;0.3628;0.5825;0.7112077946140521;0.0;0.7335;907
0.17175977653631286;0.4021125654491965;0.3736;0.5822;0.7184787375463878;0.0;0.7415;901
0.17175977653631286;0.4037120895518024;0.3628;0.5826;0.7200439725983251;0.0;0.7373;968
0.17175977653631286;0.4107892200111533;0.3484;0.5852;0.7162335074254721;0.0;0.7352;927
0.17175977653631286;0.4171120685867656;0.3392;0.5854;0.7185768380897958;0.0;0.7378;902
0.17175977653631286;0.41202731857298325;0.3568;0.5847;0.7235625396233303;0.0;0.7377;936
0.17175977653631286;0.41591588144274383;0.3444;0.5861;0.7325963309667958;0.0;0.743;953
0.17175977653631286;0.41105541176098914;0.3556;0.5831;0.7301458669037003;0.0;0.742;980
0.17175977653631286;0.4168420693428366;0.3456;0.5877;0.7343111019901282;0.0;0.7414;958
0.17175977653631286;0.4177920696981868;0.3408;0.5855;0.7329344310583832;0.0;0.7469;964
0.17175977653631286;0.40635351589687096;0.3712;0.582;0.7232858689348206;0.0;0.7364;964
0.17175977653631286;0.4178358739964133;0.334;0.5863;0.7261315860665563;0.0;0.7394;921
0.17175977653631286;0.40854208685391247;0.3664;0.5839;0.7257620528823516;0.0;0.7428;893
0.17175977653631286;0.4155668324321461;0.3452;0.5858;0.7145339786859731;0.0;0.7365;914
0.17175977653631286;0.4115244588700888;0.3492;0.5876;0.7110920859268316;0.0;0.7292;884
0.17175977653631286;0.4090897014458178;0.358;0.5837;0.7348849071031702;0.0;0.7443;1010
0.17175977653631286;0.41355969345086796;0.3472;0.5837;0.7249153937677223;0.0;0.7405;917
0.17175977653631286;0.42214253919418543;0.34;0.5874;0.7227073126777573;0.0;0.7306;897
0.17175977653631286;0.41672492709288234;0.336;0.5885;0.7283920568181528;0.0;0.7441;914
0.17175977653631286;0.41542111794364184;0.3436;0.5845;0.7142187418985357;0.0;0.7361;852
0.17175977653631286;0.4055711322251674;0.3664;0.5828;0.7369848974103442;0.0;0.7408;962
0.17175977653631286;0.4202101603230637;0.3396;0.5874;0.7134701712646656;0.0;0.7317;884
0.17175977653631286;0.4200958747990203;0.342;0.5872;0.7164239811716273;0.0;0.7362;911
0.17175977653631286;0.4169315913898707;0.3472;0.5852;0.7206034968471995;0.0;0.732;898
0.17175977653631286;0.4098063652491941;0.3636;0.5845;0.7185339800093581;0.0;0.7351;927
0.17175977653631286;0.4096706536198567;0.3608;0.5856;0.7294839597647574;0.0;0.742;966
